===== BÁO CÁO HUẤN LUYỆN MÔ HÌNH XGBoost =====
Thời gian chạy: 20250626_170651

--- THÔNG SỐ THỬ NGHIỆM ---
Model: XGBoost
- objective: reg:squarederror
- eval_metric: mae
- eta: 0.01
- max_depth: 8
- subsample: 0.9
- colsample_bytree: 0.8
- lambda: 1
- alpha: 1
- n_estimators: 1000
- seed: 42
- n_jobs: -1
- tree_method: hist
- early_stopping_rounds: 100
- validation_indicator_col: validation_0
Lookback: 6
Data file: weather.csv

--- KẾT QUẢ HUẤN LUYỆN ---
Total training time: 2.4 seconds
Số cây (boosting rounds) đã chạy: 497
Best score (val_mae): 0.156180
Epoch 141: val_mae = 0.168541
Epoch 142: val_mae = 0.168397
Epoch 143: val_mae = 0.168255
Epoch 144: val_mae = 0.168120
Epoch 145: val_mae = 0.168006
Epoch 146: val_mae = 0.167851
Epoch 147: val_mae = 0.167741
Epoch 148: val_mae = 0.167618
Epoch 149: val_mae = 0.167468
Epoch 150: val_mae = 0.167356
Epoch 151: val_mae = 0.167257
Epoch 152: val_mae = 0.167126
Epoch 153: val_mae = 0.166985
Epoch 154: val_mae = 0.166870
Epoch 155: val_mae = 0.166742
Epoch 156: val_mae = 0.166611
Epoch 157: val_mae = 0.166471
Epoch 158: val_mae = 0.166314
Epoch 159: val_mae = 0.166161
Epoch 160: val_mae = 0.166047
Epoch 161: val_mae = 0.165951
Epoch 162: val_mae = 0.165862
Epoch 163: val_mae = 0.165759
Epoch 164: val_mae = 0.165647
Epoch 165: val_mae = 0.165532
Epoch 166: val_mae = 0.165411
Epoch 167: val_mae = 0.165330
Epoch 168: val_mae = 0.165221
Epoch 169: val_mae = 0.165119
Epoch 170: val_mae = 0.165009
Epoch 171: val_mae = 0.164909
Epoch 172: val_mae = 0.164778
Epoch 173: val_mae = 0.164674
Epoch 174: val_mae = 0.164570
Epoch 175: val_mae = 0.164473
Epoch 176: val_mae = 0.164360
Epoch 177: val_mae = 0.164245
Epoch 178: val_mae = 0.164175
Epoch 179: val_mae = 0.164067
Epoch 180: val_mae = 0.163991
Epoch 181: val_mae = 0.163917
Epoch 182: val_mae = 0.163824
Epoch 183: val_mae = 0.163725
Epoch 184: val_mae = 0.163632
Epoch 185: val_mae = 0.163561
Epoch 186: val_mae = 0.163476
Epoch 187: val_mae = 0.163395
Epoch 188: val_mae = 0.163279
Epoch 189: val_mae = 0.163200
Epoch 190: val_mae = 0.163119
Epoch 191: val_mae = 0.163019
Epoch 192: val_mae = 0.162962
Epoch 193: val_mae = 0.162916
Epoch 194: val_mae = 0.162848
Epoch 195: val_mae = 0.162755
Epoch 196: val_mae = 0.162703
Epoch 197: val_mae = 0.162641
Epoch 198: val_mae = 0.162561
Epoch 199: val_mae = 0.162482
Epoch 200: val_mae = 0.162393
Epoch 201: val_mae = 0.162295
Epoch 202: val_mae = 0.162213
Epoch 203: val_mae = 0.162148
Epoch 204: val_mae = 0.162059
Epoch 205: val_mae = 0.161998
Epoch 206: val_mae = 0.161949
Epoch 207: val_mae = 0.161862
Epoch 208: val_mae = 0.161799
Epoch 209: val_mae = 0.161767
Epoch 210: val_mae = 0.161701
Epoch 211: val_mae = 0.161627
Epoch 212: val_mae = 0.161586
Epoch 213: val_mae = 0.161536
Epoch 214: val_mae = 0.161471
Epoch 215: val_mae = 0.161376
Epoch 216: val_mae = 0.161315
Epoch 217: val_mae = 0.161260
Epoch 218: val_mae = 0.161211
Epoch 219: val_mae = 0.161145
Epoch 220: val_mae = 0.161086
Epoch 221: val_mae = 0.161015
Epoch 222: val_mae = 0.160955
Epoch 223: val_mae = 0.160896
Epoch 224: val_mae = 0.160853
Epoch 225: val_mae = 0.160790
Epoch 226: val_mae = 0.160732
Epoch 227: val_mae = 0.160683
Epoch 228: val_mae = 0.160630
Epoch 229: val_mae = 0.160555
Epoch 230: val_mae = 0.160493
Epoch 231: val_mae = 0.160458
Epoch 232: val_mae = 0.160419
Epoch 233: val_mae = 0.160350
Epoch 234: val_mae = 0.160273
Epoch 235: val_mae = 0.160207
Epoch 236: val_mae = 0.160171
Epoch 237: val_mae = 0.160127
Epoch 238: val_mae = 0.160074
Epoch 239: val_mae = 0.160033
Epoch 240: val_mae = 0.159985
Epoch 241: val_mae = 0.159934
Epoch 242: val_mae = 0.159872
Epoch 243: val_mae = 0.159812
Epoch 244: val_mae = 0.159781
Epoch 245: val_mae = 0.159746
Epoch 246: val_mae = 0.159691
Epoch 247: val_mae = 0.159639
Epoch 248: val_mae = 0.159604
Epoch 249: val_mae = 0.159560
Epoch 250: val_mae = 0.159526
Epoch 251: val_mae = 0.159494
Epoch 252: val_mae = 0.159435
Epoch 253: val_mae = 0.159381
Epoch 254: val_mae = 0.159344
Epoch 255: val_mae = 0.159305
Epoch 256: val_mae = 0.159268
Epoch 257: val_mae = 0.159212
Epoch 258: val_mae = 0.159162
Epoch 259: val_mae = 0.159123
Epoch 260: val_mae = 0.159096
Epoch 261: val_mae = 0.159052
Epoch 262: val_mae = 0.159013
Epoch 263: val_mae = 0.158951
Epoch 264: val_mae = 0.158914
Epoch 265: val_mae = 0.158886
Epoch 266: val_mae = 0.158861
Epoch 267: val_mae = 0.158830
Epoch 268: val_mae = 0.158778
Epoch 269: val_mae = 0.158760
Epoch 270: val_mae = 0.158716
Epoch 271: val_mae = 0.158671
Epoch 272: val_mae = 0.158634
Epoch 273: val_mae = 0.158595
Epoch 274: val_mae = 0.158561
Epoch 275: val_mae = 0.158544
Epoch 276: val_mae = 0.158495
Epoch 277: val_mae = 0.158442
Epoch 278: val_mae = 0.158417
Epoch 279: val_mae = 0.158402
Epoch 280: val_mae = 0.158398
Epoch 281: val_mae = 0.158368
Epoch 282: val_mae = 0.158327
Epoch 283: val_mae = 0.158318
Epoch 284: val_mae = 0.158289
Epoch 285: val_mae = 0.158277
Epoch 286: val_mae = 0.158238
Epoch 287: val_mae = 0.158206
Epoch 288: val_mae = 0.158171
Epoch 289: val_mae = 0.158137
Epoch 290: val_mae = 0.158107
Epoch 291: val_mae = 0.158047
Epoch 292: val_mae = 0.158026
Epoch 293: val_mae = 0.157991
Epoch 294: val_mae = 0.157976
Epoch 295: val_mae = 0.157964
Epoch 296: val_mae = 0.157963
Epoch 297: val_mae = 0.157942
Epoch 298: val_mae = 0.157923
Epoch 299: val_mae = 0.157894
Epoch 300: val_mae = 0.157858
Epoch 301: val_mae = 0.157813
Epoch 302: val_mae = 0.157805
Epoch 303: val_mae = 0.157786
Epoch 304: val_mae = 0.157753
Epoch 305: val_mae = 0.157728
Epoch 306: val_mae = 0.157710
Epoch 307: val_mae = 0.157689
Epoch 308: val_mae = 0.157666
Epoch 309: val_mae = 0.157652
Epoch 310: val_mae = 0.157595
Epoch 311: val_mae = 0.157579
Epoch 312: val_mae = 0.157557
Epoch 313: val_mae = 0.157523
Epoch 314: val_mae = 0.157503
Epoch 315: val_mae = 0.157484
Epoch 316: val_mae = 0.157478
Epoch 317: val_mae = 0.157465
Epoch 318: val_mae = 0.157449
Epoch 319: val_mae = 0.157418
Epoch 320: val_mae = 0.157417
Epoch 321: val_mae = 0.157404
Epoch 322: val_mae = 0.157383
Epoch 323: val_mae = 0.157348
