===== BÁO CÁO HUẤN LUYỆN MÔ HÌNH XGBoost =====
Thời gian chạy: 20250626_104709

--- THÔNG SỐ THỬ NGHIỆM ---
Model: XGBoost
- objective: reg:squarederror
- eval_metric: mae
- eta: 0.01
- max_depth: 5
- subsample: 0.8
- colsample_bytree: 0.9
- lambda: 1.3
- alpha: 1.0
- n_estimators: 2500
- seed: 42
- n_jobs: -1
- tree_method: hist
- early_stopping_rounds: 10
- validation_indicator_col: validation_0
Lookback: 6
Data file: weather.csv

--- KẾT QUẢ HUẤN LUYỆN ---
Total training time: 1.1 seconds
Số cây (boosting rounds) đã chạy: 571
Best score (val_mae): 0.155289
Epoch 141: val_mae = 0.170252
Epoch 142: val_mae = 0.170117
Epoch 143: val_mae = 0.169985
Epoch 144: val_mae = 0.169886
Epoch 145: val_mae = 0.169763
Epoch 146: val_mae = 0.169626
Epoch 147: val_mae = 0.169505
Epoch 148: val_mae = 0.169368
Epoch 149: val_mae = 0.169249
Epoch 150: val_mae = 0.169118
Epoch 151: val_mae = 0.169009
Epoch 152: val_mae = 0.168901
Epoch 153: val_mae = 0.168776
Epoch 154: val_mae = 0.168666
Epoch 155: val_mae = 0.168543
Epoch 156: val_mae = 0.168418
Epoch 157: val_mae = 0.168294
Epoch 158: val_mae = 0.168161
Epoch 159: val_mae = 0.168044
Epoch 160: val_mae = 0.167926
Epoch 161: val_mae = 0.167817
Epoch 162: val_mae = 0.167714
Epoch 163: val_mae = 0.167593
Epoch 164: val_mae = 0.167480
Epoch 165: val_mae = 0.167388
Epoch 166: val_mae = 0.167291
Epoch 167: val_mae = 0.167199
Epoch 168: val_mae = 0.167091
Epoch 169: val_mae = 0.167000
Epoch 170: val_mae = 0.166879
Epoch 171: val_mae = 0.166784
Epoch 172: val_mae = 0.166659
Epoch 173: val_mae = 0.166551
Epoch 174: val_mae = 0.166473
Epoch 175: val_mae = 0.166376
Epoch 176: val_mae = 0.166295
Epoch 177: val_mae = 0.166219
Epoch 178: val_mae = 0.166148
Epoch 179: val_mae = 0.166052
Epoch 180: val_mae = 0.165979
Epoch 181: val_mae = 0.165899
Epoch 182: val_mae = 0.165793
Epoch 183: val_mae = 0.165672
Epoch 184: val_mae = 0.165575
Epoch 185: val_mae = 0.165496
Epoch 186: val_mae = 0.165409
Epoch 187: val_mae = 0.165335
Epoch 188: val_mae = 0.165242
Epoch 189: val_mae = 0.165153
Epoch 190: val_mae = 0.165059
Epoch 191: val_mae = 0.164973
Epoch 192: val_mae = 0.164895
Epoch 193: val_mae = 0.164815
Epoch 194: val_mae = 0.164740
Epoch 195: val_mae = 0.164655
Epoch 196: val_mae = 0.164586
Epoch 197: val_mae = 0.164511
Epoch 198: val_mae = 0.164431
Epoch 199: val_mae = 0.164331
Epoch 200: val_mae = 0.164240
Epoch 201: val_mae = 0.164140
Epoch 202: val_mae = 0.164051
Epoch 203: val_mae = 0.163970
Epoch 204: val_mae = 0.163890
Epoch 205: val_mae = 0.163813
Epoch 206: val_mae = 0.163718
Epoch 207: val_mae = 0.163614
Epoch 208: val_mae = 0.163560
