epoch,loss,mae,val_loss,val_mae
1,0.013255208730697632,0.06203269958496094,0.011171664111316204,0.049933768808841705
2,0.012238097377121449,0.05828743055462837,0.010982728563249111,0.0453885979950428
3,0.011718429625034332,0.056239865720272064,0.01060614176094532,0.04939453676342964
4,0.011542043648660183,0.0554024800658226,0.010608299635350704,0.053011704236269
5,0.011405947618186474,0.05525263398885727,0.010418154299259186,0.04653503745794296
6,0.011216050945222378,0.05419446900486946,0.010242901742458344,0.047629568725824356
7,0.011120363138616085,0.05472070351243019,0.010427218861877918,0.05029904469847679
8,0.011091857217252254,0.05373353138566017,0.010429313406348228,0.05348269268870354
9,0.011055128648877144,0.053893111646175385,0.010413367301225662,0.05493050813674927
10,0.010946523398160934,0.05368897691369057,0.010241052135825157,0.05025435611605644
11,0.010966739617288113,0.0538642480969429,0.010794560424983501,0.05810711905360222
12,0.010954408906400204,0.05326293781399727,0.010087733156979084,0.045546215027570724
13,0.010903844609856606,0.0530848354101181,0.01005871593952179,0.045977067202329636
14,0.010847142897546291,0.05291661247611046,0.010178228840231895,0.05061381310224533
15,0.010794920846819878,0.052398573607206345,0.01040162518620491,0.0429510734975338
16,0.010833133943378925,0.05262492597103119,0.010108471848070621,0.046127062290906906
17,0.01074139028787613,0.05284819379448891,0.010229331441223621,0.048892147839069366
18,0.010746459476649761,0.05278092250227928,0.01040022075176239,0.05206260457634926
19,0.010696286335587502,0.05259881541132927,0.01013053860515356,0.046387165784835815
20,0.010709268972277641,0.05300762876868248,0.010139549151062965,0.048781685531139374
21,0.01055909600108862,0.05222153663635254,0.010023422539234161,0.05055006593465805
22,0.010653241537511349,0.05233349651098251,0.010229074396193027,0.0537608377635479
23,0.01068924181163311,0.05222819745540619,0.010084311477839947,0.04679117351770401
24,0.010687790811061859,0.05256393179297447,0.009980614297091961,0.04520373418927193
25,0.010592937469482422,0.05209920555353165,0.01006897259503603,0.04613607004284859
26,0.010662080720067024,0.05203375592827797,0.01011735200881958,0.04797475412487984
27,0.010580702684819698,0.05237286165356636,0.010104206390678883,0.04725515469908714
28,0.01056738942861557,0.05256535857915878,0.010241297073662281,0.050799526274204254
29,0.010552631691098213,0.05236319452524185,0.010450971312820911,0.05301261693239212
30,0.010646839626133442,0.05265364795923233,0.009997909888625145,0.04451757296919823
31,0.0105661042034626,0.05265899747610092,0.010338676162064075,0.04134780168533325
32,0.010524065233767033,0.05184050649404526,0.010137863457202911,0.04841883108019829
33,0.010517907328903675,0.052277181297540665,0.010112723335623741,0.051922574639320374
34,0.010465714149177074,0.05187775939702988,0.010121523402631283,0.04997245967388153
35,0.010582796297967434,0.0528399795293808,0.010337515734136105,0.04931425675749779
36,0.01049068383872509,0.05151977390050888,0.010121375322341919,0.042413387447595596
37,0.010466822423040867,0.05214016139507294,0.009993837215006351,0.044420383870601654
38,0.010490408167243004,0.05180920287966728,0.00998664926737547,0.04341621696949005
39,0.0104236900806427,0.05180816724896431,0.01001733634620905,0.044876012951135635
40,0.010360796935856342,0.05187024176120758,0.01000383123755455,0.04465160146355629
41,0.010451036505401134,0.051600538194179535,0.010052540339529514,0.047518808394670486
42,0.010418211109936237,0.05133979767560959,0.010046022944152355,0.04563199728727341
43,0.010402259416878223,0.05172507092356682,0.01014680415391922,0.04770539700984955
44,0.010422643274068832,0.0517919547855854,0.010073593817651272,0.043355222791433334
