epoch,loss,mae,val_loss,val_mae
1,0.021959388628602028,0.07974778860807419,0.012986746616661549,0.05601631850004196
2,0.013989194296300411,0.06669435650110245,0.012299132533371449,0.05685005336999893
3,0.013575265184044838,0.06566394120454788,0.012155708856880665,0.0641435980796814
4,0.013422957621514797,0.06541617214679718,0.011880139820277691,0.05435638502240181
5,0.012933350168168545,0.06337258964776993,0.01118435151875019,0.054553791880607605
6,0.012192999012768269,0.059870991855859756,0.010886372067034245,0.04972751811146736
7,0.01187982875853777,0.057287245988845825,0.010656272061169147,0.05459993705153465
8,0.011483056470751762,0.056127674877643585,0.010805400088429451,0.055133361369371414
9,0.011400485411286354,0.05429057776927948,0.010409656912088394,0.05035027489066124
10,0.011343564838171005,0.05559169501066208,0.01026011724025011,0.0489981584250927
11,0.011238782666623592,0.05470515415072441,0.010563282296061516,0.04473157599568367
12,0.011264010332524776,0.05442362278699875,0.010248529724776745,0.04631756246089935
13,0.011153699830174446,0.053715407848358154,0.010238558053970337,0.04969196021556854
14,0.011174100451171398,0.053789760917425156,0.010213703848421574,0.04982251673936844
15,0.011029686778783798,0.05364975705742836,0.010368002578616142,0.045200951397418976
16,0.010903568007051945,0.05349970608949661,0.010401340201497078,0.04836578294634819
17,0.010916363447904587,0.053079500794410706,0.010249254293739796,0.04947275668382645
18,0.010806536301970482,0.05209926515817642,0.010183957405388355,0.04850739613175392
19,0.01077798381447792,0.05250776186585426,0.010357029736042023,0.052458081394433975
20,0.010837582871317863,0.05282824486494064,0.010114739648997784,0.04529595747590065
21,0.010727405548095703,0.05301174521446228,0.010234358720481396,0.04932946339249611
22,0.010700915940105915,0.05238376185297966,0.010321669280529022,0.05099644511938095
23,0.010698116384446621,0.05353322997689247,0.011116028763353825,0.05474106967449188
24,0.01071179285645485,0.05280996114015579,0.01014759112149477,0.04517512395977974
25,0.010703235864639282,0.05296790599822998,0.010157239623367786,0.04837584123015404
