epoch,loss,mae,val_loss,val_mae
1,0.012988582253456116,0.059858910739421844,0.010866399854421616,0.04788495972752571
2,0.011643096804618835,0.055160317569971085,0.010695308446884155,0.044766779989004135
3,0.011565092951059341,0.05439386144280434,0.010668070986866951,0.04386373609304428
4,0.011449084617197514,0.05416915565729141,0.010602837428450584,0.04868527129292488
5,0.011289704591035843,0.05380351468920708,0.010701756924390793,0.04669349268078804
6,0.011331463232636452,0.05406618490815163,0.01112721860408783,0.06105945631861687
7,0.011196237057447433,0.05409260094165802,0.010793689638376236,0.05312509089708328
8,0.011180181987583637,0.0536295622587204,0.010463564656674862,0.048490703105926514
9,0.011106856167316437,0.05389571934938431,0.010654442012310028,0.053587932139635086
10,0.01113627664744854,0.05380300432443619,0.010414179414510727,0.04774605855345726
11,0.010999954305589199,0.05335357040166855,0.010362571105360985,0.04672238975763321
12,0.011058409698307514,0.05367281287908554,0.010397979989647865,0.04775170981884003
13,0.011080780997872353,0.0534929558634758,0.010395871475338936,0.049453385174274445
14,0.010970266535878181,0.053506214171648026,0.010332598350942135,0.05039437115192413
15,0.010916725732386112,0.053041815757751465,0.010395945981144905,0.048938535153865814
16,0.010896940715610981,0.05357154831290245,0.01073327474296093,0.039865508675575256
17,0.010809516534209251,0.05308816581964493,0.010344062000513077,0.048996828496456146
18,0.010806681588292122,0.05237879231572151,0.01042188424617052,0.04854457825422287
19,0.010759331285953522,0.052301689982414246,0.01028051320463419,0.043322835117578506
20,0.01072093565016985,0.052563972771167755,0.010652060620486736,0.055775970220565796
21,0.010686998255550861,0.05268962308764458,0.010161182843148708,0.045687779784202576
22,0.010675916448235512,0.05239927023649216,0.010122520849108696,0.04620946943759918
23,0.010646617971360683,0.052020102739334106,0.010371668264269829,0.04398243874311447
24,0.01065043918788433,0.052318114787340164,0.010190137661993504,0.04425829276442528
25,0.010605731047689915,0.05153055861592293,0.010523769073188305,0.03990643098950386
26,0.01058842334896326,0.051548026502132416,0.010226611979305744,0.045610152184963226
27,0.0105115482583642,0.05159949138760567,0.01015001442283392,0.043044280260801315
28,0.010540259070694447,0.05171388387680054,0.010200542397797108,0.045834220945835114
29,0.010515972971916199,0.051638077944517136,0.010091657750308514,0.04529928043484688
30,0.010575881227850914,0.05106911063194275,0.010123456828296185,0.04451724514365196
31,0.010482019744813442,0.051035650074481964,0.010139675810933113,0.04347606375813484
32,0.010416838340461254,0.05152081325650215,0.010078481398522854,0.04717137664556503
33,0.010419000871479511,0.051203403621912,0.010087591595947742,0.04434964805841446
34,0.010401515290141106,0.051109299063682556,0.009954232722520828,0.045455433428287506
35,0.010415436699986458,0.050973158329725266,0.010394333861768246,0.039810702204704285
36,0.010406593792140484,0.05073561146855354,0.01018564309924841,0.04853251203894615
37,0.010375619865953922,0.051238108426332474,0.009980691596865654,0.042995672672986984
38,0.010334789752960205,0.05074065551161766,0.01019863411784172,0.04617127776145935
39,0.010380524210631847,0.051043346524238586,0.0099794277921319,0.04653174802660942
40,0.010343262925744057,0.050988562405109406,0.010105607099831104,0.04919665679335594
41,0.010336964391171932,0.051236674189567566,0.009935368783771992,0.04446612298488617
42,0.010276743210852146,0.05042090639472008,0.010004531592130661,0.04738672077655792
43,0.01030090730637312,0.05100959539413452,0.010220150463283062,0.045237235724925995
44,0.010280609130859375,0.0509578138589859,0.009908938780426979,0.045686159282922745
45,0.010258206166327,0.05069343373179436,0.01009875163435936,0.046838950365781784
46,0.01026845257729292,0.050832148641347885,0.010051103308796883,0.04451020807027817
47,0.010252932086586952,0.0503859706223011,0.010001095943152905,0.049292732030153275
48,0.010273805819451809,0.05070391297340393,0.009950386360287666,0.044958896934986115
49,0.0102624436840415,0.05066258832812309,0.010245055891573429,0.05289892852306366
50,0.0102013498544693,0.05060192942619324,0.010109554044902325,0.05279247835278511
51,0.010234114713966846,0.05051477253437042,0.00996559951454401,0.04977412149310112
52,0.010136514902114868,0.05041644722223282,0.01003542635589838,0.04303275793790817
53,0.010213767178356647,0.050643905997276306,0.009946071542799473,0.045745834708213806
54,0.01018376462161541,0.05037946254014969,0.010233409702777863,0.04956123232841492
