epoch,loss,mae,val_loss,val_mae
1,0.01308254711329937,0.05880165100097656,0.010779322125017643,0.04636172205209732
2,0.011817488819360733,0.05538734793663025,0.010650516487658024,0.04569390416145325
3,0.011483562178909779,0.0538889579474926,0.010880695655941963,0.0573873333632946
4,0.011465104296803474,0.054195333272218704,0.010568229481577873,0.04772783815860748
5,0.011369275860488415,0.05406726524233818,0.01054912619292736,0.049588996917009354
6,0.011390186846256256,0.05397172272205353,0.010525750927627087,0.046580418944358826
7,0.011228542774915695,0.05354262888431549,0.010792747139930725,0.047862034291028976
8,0.011277849785983562,0.053116556257009506,0.010559205897152424,0.04817574843764305
9,0.011142163537442684,0.05342499911785126,0.01057380624115467,0.05283201485872269
10,0.011103745549917221,0.05363055691123009,0.010451685637235641,0.04602435603737831
11,0.011084538884460926,0.05337163060903549,0.010511032305657864,0.046662863343954086
12,0.011039918288588524,0.052870891988277435,0.010534681379795074,0.05392438545823097
13,0.010992338880896568,0.05308068171143532,0.010453683324158192,0.05198295786976814
14,0.011035979725420475,0.052933450788259506,0.010328134521842003,0.04379924759268761
15,0.010903692804276943,0.05301574245095253,0.010461646132171154,0.05129355564713478
16,0.010830925777554512,0.05283108353614807,0.010416118428111076,0.0450705848634243
17,0.010847300291061401,0.052596841007471085,0.010311114601790905,0.04723498597741127
18,0.010805441997945309,0.05277663841843605,0.010225437581539154,0.050090812146663666
19,0.01077609695494175,0.05285761132836342,0.01014707237482071,0.047231949865818024
20,0.010684816166758537,0.05214550718665123,0.010452118702232838,0.04853313788771629
21,0.010696005076169968,0.05155789479613304,0.010176342912018299,0.0463840514421463
22,0.010654021054506302,0.05184556916356087,0.010265335440635681,0.0416024848818779
23,0.010655108839273453,0.05221215635538101,0.010368294082581997,0.04793912172317505
24,0.010629001073539257,0.05163254588842392,0.010082580149173737,0.044093433767557144
25,0.010597817599773407,0.05184298753738403,0.01008251029998064,0.04987972229719162
26,0.010606598109006882,0.051876675337553024,0.010198046453297138,0.045383013784885406
27,0.010498731397092342,0.051553066819906235,0.01005485001951456,0.043092992156744
28,0.010498840361833572,0.05127609893679619,0.010032680816948414,0.04338745400309563
29,0.010456167161464691,0.05105496197938919,0.010071768425405025,0.047269921749830246
30,0.010590625926852226,0.05097409337759018,0.009977088309824467,0.045963022857904434
31,0.010407593101263046,0.05142584443092346,0.010201266035437584,0.05130637809634209
32,0.010417493991553783,0.05106198042631149,0.010917384177446365,0.058917026966810226
33,0.01038423366844654,0.05128520354628563,0.009962459094822407,0.04682038724422455
34,0.010366701520979404,0.05095497891306877,0.010196861810982227,0.051083359867334366
35,0.01039858814328909,0.05042145773768425,0.010134977288544178,0.04125761240720749
36,0.010413072071969509,0.05128664895892143,0.010372537188231945,0.049987368285655975
37,0.010388764552772045,0.05079036206007004,0.010222046636044979,0.049468692392110825
38,0.010381911881268024,0.050927210599184036,0.009870151057839394,0.04625849425792694
39,0.010308503173291683,0.05091116949915886,0.009860236197710037,0.04513650760054588
40,0.010303386487066746,0.050635334104299545,0.009991924278438091,0.0481780543923378
41,0.010296883061528206,0.05091112107038498,0.010110712610185146,0.041494883596897125
42,0.01029752753674984,0.05019274726510048,0.009796925820410252,0.04589122161269188
43,0.010205511003732681,0.05035143345594406,0.010214459151029587,0.04975408688187599
44,0.010249551385641098,0.05047241225838661,0.010040022432804108,0.04834854230284691
45,0.010253162123262882,0.05107271298766136,0.009924151934683323,0.04380166903138161
46,0.01019652932882309,0.050821077078580856,0.00991824921220541,0.04509714990854263
47,0.010143918916583061,0.05046534910798073,0.010917711071670055,0.06157812476158142
48,0.010225464589893818,0.05054408684372902,0.010119008831679821,0.05408196151256561
49,0.010185716673731804,0.04993557184934616,0.01009767409414053,0.04564082995057106
50,0.010130947455763817,0.05046544224023819,0.009881148114800453,0.04144136235117912
51,0.010163599625229836,0.05015559867024422,0.009949720464646816,0.04712942615151405
52,0.010105055756866932,0.050243716686964035,0.009934595786035061,0.04692285507917404
