epoch,loss,mae,val_loss,val_mae
1,0.013584042899310589,0.06225002929568291,0.011571232229471207,0.048910386860370636
2,0.01260074321180582,0.05940910056233406,0.011456848122179508,0.06447435915470123
3,0.011959424242377281,0.056953806430101395,0.010695273987948895,0.04937586188316345
4,0.01184237003326416,0.05587650090456009,0.01075997855514288,0.04911656677722931
5,0.011714175343513489,0.055556342005729675,0.010750846937298775,0.04599316045641899
6,0.011596989817917347,0.0549471415579319,0.0106970788910985,0.054515231400728226
7,0.011446409858763218,0.05449092388153076,0.010618338361382484,0.04720931127667427
8,0.011504550464451313,0.05533881485462189,0.010565286502242088,0.046706657856702805
9,0.01144592184573412,0.05443050339818001,0.010642034001648426,0.04912126064300537
10,0.01137496531009674,0.05449702590703964,0.010621792636811733,0.04265906289219856
11,0.01131440233439207,0.05439067259430885,0.010544161312282085,0.04546007513999939
12,0.01126303244382143,0.05420143902301788,0.010350335389375687,0.04663964733481407
13,0.011117541231215,0.053369197994470596,0.010441343300044537,0.05027453973889351
14,0.011223504319787025,0.053790293633937836,0.010390187613666058,0.04467718303203583
15,0.011060865595936775,0.05307294428348541,0.010548272170126438,0.048695437610149384
16,0.010952284559607506,0.052633609622716904,0.010348453186452389,0.04949982464313507
17,0.010895714163780212,0.05236538127064705,0.010199316777288914,0.04365824535489082
18,0.011005417443811893,0.05238374322652817,0.010196617804467678,0.043979279696941376
19,0.010910248383879662,0.05201813206076622,0.010242979973554611,0.04838286340236664
20,0.01089045125991106,0.05233534798026085,0.01014389842748642,0.043380748480558395
21,0.010872701182961464,0.052324894815683365,0.010253939777612686,0.05032304674386978
22,0.010860125534236431,0.05238740146160126,0.010297958739101887,0.05196657031774521
23,0.010911336168646812,0.05259395018219948,0.010056029073894024,0.044302742928266525
24,0.010760268196463585,0.05196345970034599,0.010277161374688148,0.04379815235733986
25,0.010763957165181637,0.05087439343333244,0.010039242915809155,0.046097658574581146
26,0.010765759274363518,0.05226198583841324,0.010094228200614452,0.04227495193481445
27,0.01075699832290411,0.051831893622875214,0.010303819552063942,0.048072878271341324
28,0.010720930993556976,0.051823921501636505,0.009992917999625206,0.04387433081865311
29,0.010636270977556705,0.05166678503155708,0.010066746734082699,0.04200689494609833
30,0.010729826986789703,0.0520629845559597,0.01006051804870367,0.04975923150777817
31,0.01065578032284975,0.05143876001238823,0.010072237811982632,0.046039532870054245
32,0.010683618485927582,0.051297277212142944,0.010172155685722828,0.0496397539973259
33,0.010606909170746803,0.05117851868271828,0.010022534057497978,0.042019449174404144
34,0.010634061880409718,0.05154983699321747,0.009953624568879604,0.042493339627981186
35,0.010635522194206715,0.051721084862947464,0.010140491649508476,0.04243035614490509
36,0.010633299127221107,0.05132559686899185,0.010167853906750679,0.04754060134291649
37,0.010512995533645153,0.051094308495521545,0.009996912442147732,0.04628396034240723
38,0.010578707791864872,0.05134810134768486,0.010118992999196053,0.04568412899971008
39,0.01056696753948927,0.05106697604060173,0.010034208185970783,0.04587194696068764
40,0.010511297732591629,0.051549650728702545,0.01001673098653555,0.04203151538968086
41,0.01053236611187458,0.05092880502343178,0.00998931098729372,0.044404540210962296
42,0.010460208170115948,0.051414355635643005,0.01011216826736927,0.05098460987210274
43,0.010469181463122368,0.05170290917158127,0.01007805299013853,0.045502617955207825
44,0.01047502364963293,0.051361069083213806,0.010118994861841202,0.043760139495134354
